repeatIndex,nodes,tasksPerNode,chunkSize,chunksPerTask,direct,filesystem,singleFile,repeat,stripes,operation,alignment,strided,bandwidth,dataSize,tasks
0,4,12,32,64,True,lustre,True,10,16,write,4096,True,14.401174136165311,110.6804644422573,48
0,4,12,32,64,True,lustre,True,10,16,write,4096,True,12.906923913907029,110.6804644422573,48
0,4,12,32,64,True,lustre,True,10,16,write,4096,True,17.323503487836355,110.6804644422573,48
0,4,12,32,64,True,lustre,True,10,16,write,4096,True,17.261406446589085,110.6804644422573,48
0,4,12,32,64,True,lustre,True,10,16,write,4096,True,8.360097874172444,110.6804644422573,48
0,4,12,32,64,True,lustre,True,10,16,write,4096,True,8.501533643068036,110.6804644422573,48
0,4,12,32,64,True,lustre,True,10,16,write,4096,True,10.163154508954696,110.6804644422573,48
0,4,12,32,64,True,lustre,True,10,16,write,4096,True,9.318893762035863,110.6804644422573,48
0,4,12,32,64,True,lustre,True,10,16,write,4096,True,11.538158847639508,110.6804644422573,48
0,4,12,32,64,True,lustre,True,10,16,write,4096,True,10.25857730322009,110.6804644422573,48
0,1,12,1,64,False,lustre,True,10,16,write,4096,True,1.0737430838585746,0.8646911284551352,12
0,1,12,1,64,False,lustre,True,10,16,write,4096,True,1.1583870217303642,0.8646911284551352,12
0,1,12,1,64,False,lustre,True,10,16,write,4096,True,1.1400851481850391,0.8646911284551352,12
0,1,12,1,64,False,lustre,True,10,16,write,4096,True,1.2194476500353624,0.8646911284551352,12
0,1,12,1,64,False,lustre,True,10,16,write,4096,True,1.1886078712270605,0.8646911284551352,12
0,1,12,1,64,False,lustre,True,10,16,write,4096,True,1.1508640949564475,0.8646911284551352,12
0,1,12,1,64,False,lustre,True,10,16,write,4096,True,1.1075168757150091,0.8646911284551352,12
0,1,12,1,64,False,lustre,True,10,16,write,4096,True,1.1329448001638491,0.8646911284551352,12
0,1,12,1,64,False,lustre,True,10,16,write,4096,True,1.093179247744368,0.8646911284551352,12
0,1,12,1,64,False,lustre,True,10,16,write,4096,True,1.1688339511376242,0.8646911284551352,12
0,1,16,1,64,True,lustre,True,10,16,write,4096,True,6.654545647687562,1.152921504606847,16
0,1,16,1,64,True,lustre,True,10,16,write,4096,True,7.4875867870877,1.152921504606847,16
0,1,16,1,64,True,lustre,True,10,16,write,4096,True,11.44290137365081,1.152921504606847,16
0,1,16,1,64,True,lustre,True,10,16,write,4096,True,10.846263421911544,1.152921504606847,16
0,1,16,1,64,True,lustre,True,10,16,write,4096,True,12.848817987178023,1.152921504606847,16
0,1,16,1,64,True,lustre,True,10,16,write,4096,True,12.517618050583877,1.152921504606847,16
0,1,16,1,64,True,lustre,True,10,16,write,4096,True,14.310317400923013,1.152921504606847,16
0,1,16,1,64,True,lustre,True,10,16,write,4096,True,15.994435100849058,1.152921504606847,16
0,1,16,1,64,True,lustre,True,10,16,write,4096,True,14.537041740771684,1.152921504606847,16
0,1,16,1,64,True,lustre,True,10,16,write,4096,True,18.847883667955365,1.152921504606847,16
0,2,144,32,64,True,lustre,True,10,16,write,4096,True,22.593655703626737,664.0827866535438,288
0,2,144,32,64,True,lustre,True,10,16,write,4096,True,20.263761979470047,664.0827866535438,288
0,2,144,32,64,True,lustre,True,10,16,write,4096,True,14.88988810591563,664.0827866535438,288
0,2,144,32,64,True,lustre,True,10,16,write,4096,True,9.971221039069118,664.0827866535438,288
0,2,144,32,64,True,lustre,True,10,16,write,4096,True,11.298955823689596,664.0827866535438,288
0,2,144,32,64,True,lustre,True,10,16,write,4096,True,11.49845791289434,664.0827866535438,288
0,2,144,32,64,True,lustre,True,10,16,write,4096,True,12.194245143345128,664.0827866535438,288
0,2,144,32,64,True,lustre,True,10,16,write,4096,True,14.681569337229417,664.0827866535438,288
0,2,144,32,64,True,lustre,True,10,16,write,4096,True,21.166213547417826,664.0827866535438,288
0,2,144,32,64,True,lustre,True,10,16,write,4096,True,19.403223716963254,664.0827866535438,288
