repeatIndex,nodes,tasksPerNode,chunkSize,chunksPerTask,direct,filesystem,singleFile,repeat,stripes,operation,alignment,strided,randomStrided,maxRandomStride,bandwidth,dataSize,tasks
0,1,8,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.28222728654458695,0.14411518807585588,8
0,1,2,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.13877526019781442,0.03602879701896397,2
0,1,2,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.1363403066153078,0.03602879701896397,2
0,1,2,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.13266350184560335,0.03602879701896397,2
0,1,2,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.13082762013813223,0.03602879701896397,2
0,1,2,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.13882012603621946,0.03602879701896397,2
0,1,2,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.1461818907035129,0.03602879701896397,2
0,1,2,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.14186050228139085,0.03602879701896397,2
0,1,2,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.13139988994734425,0.03602879701896397,2
0,1,2,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.1508123227193102,0.03602879701896397,2
0,1,2,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.13740854063954053,0.03602879701896397,2
0,1,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.07080049468319187,0.018014398509481985,1
0,1,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.06961919661168889,0.018014398509481985,1
0,1,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.07069984009756637,0.018014398509481985,1
0,1,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.07620865440180438,0.018014398509481985,1
0,1,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.0724517974599859,0.018014398509481985,1
0,1,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.07704491774783284,0.018014398509481985,1
0,1,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.06924609714704648,0.018014398509481985,1
0,1,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.07525969047555651,0.018014398509481985,1
0,1,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.07481596410570358,0.018014398509481985,1
0,1,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.06969082082224096,0.018014398509481985,1
0,1,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.4154388994768677,2.5940733853654057,144
0,1,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.35208922455154645,2.5940733853654057,144
0,1,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.3389254259271607,2.5940733853654057,144
0,1,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.342292109234616,2.5940733853654057,144
0,1,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.37090450426231275,2.5940733853654057,144
0,1,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.4128612855276403,2.5940733853654057,144
0,1,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.3752563911562595,2.5940733853654057,144
0,1,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.3658549895182886,2.5940733853654057,144
0,1,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.3375823523917743,2.5940733853654057,144
0,1,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.4465736313499012,2.5940733853654057,144
0,2,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.6856912520905871,10.376293541461623,576
0,2,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.7015379321052948,10.376293541461623,576
0,2,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.7202692047697501,10.376293541461623,576
0,2,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.695270227397246,10.376293541461623,576
0,2,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.6775639207204583,10.376293541461623,576
0,2,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.6845246009585189,10.376293541461623,576
0,2,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.6921137488445628,10.376293541461623,576
0,2,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.6943514557890623,10.376293541461623,576
0,2,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.7038700644377908,10.376293541461623,576
0,2,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.7025835411705927,10.376293541461623,576
0,4,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.24841038905252932,0.07205759403792794,4
0,4,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.2559944034425319,0.07205759403792794,4
0,4,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.24942167645047983,0.07205759403792794,4
0,4,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.2596504991726041,0.07205759403792794,4
0,4,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.2728816343532905,0.07205759403792794,4
0,4,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.272116569493787,0.07205759403792794,4
0,4,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.26266548127145434,0.07205759403792794,4
0,4,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.24064970510179423,0.07205759403792794,4
0,4,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.27260910466436783,0.07205759403792794,4
0,4,1,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.2643108627837673,0.07205759403792794,4
